"Unique ID","SL no","MGP SAP code","NEW SAP code","Retak code","New IO No","Brand Name","Sub Brand",StoreTypeasperBrand,Channel,"Franchisee Name","Store opening Date",Status,"Store Closing Date",Location,City,State,Address,"Pin code","Located ","Store Area (Sq Feet)",Region,"Store Manager Name","Contact no","Basement occupied (Y/No)","ARM email id","RM email id","NROM email id","RCM mail","Correct store email id","HO contact","RD email id"
2592,3154,9000269,9793,39793,,"ALLEN SOLLY",,"TRADE FOFO",Trade,"AS WOMEN METROPOLIS MALL",2021-01-24,,,"METROPOLIS MALL RUDRAPUR","UDHAM SINGH NAGAR",Uttarakhand,"Allen solly Shop no -16 first floor metropolis mall Rudrapur Udham Singh Nagar Uttarakhand pin -263153",263153,"METROPOLIS MALL RUDRAPUR",,NORTH,"Nikhil ", ,NO,shivam.bhandari@abfrl.adityabirla.com,abhinav.khurana@abfrl.adityabirla.com,jyotsna.pandey@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr9000269@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
884,3155,9000270,9794,69794,,"PE BLUE",,"TRADE FOFO",Trade,KALKAJI,2021-01-19,,,KALKAJI,"NEW DELHI",Delhi,"4Th Avenue Shop no.:- s-5-E-2 G/f Kalkaji NEW Delhi 110019",110019,KALKAJI,,NORTH,"Neeraj Mehra",8744910408,NO,suryaprakash.singh1@abfrl.adityabirla.com,annant.raunkali@abfrl.adityabirla.com,"satishrakesh.kumar@abfrl.adityabirla.com  ",Ajay.Verma@abfrl.adityabirla.com,sr9000270@abfrl.adityabirla.com,nataraj.hb@abfrl.adityabirla.com,ravi.gupta@abfrl.adityabirla.com
885,3156,9000271,9795,69795,,"PE BLUE",,"TRADE FOFO",Trade,KHANPUR,2021-01-21,,,KHANPUR,"NEW DELHI",Delhi,"4Th Avenue Shop no.:- D-4 Krishna park deoli khanpur New Delhi 110062",110062,KHANPUR,,NORTH,Bhupendra,9891916907,NO,suryaprakash.singh1@abfrl.adityabirla.com,annant.raunkali@abfrl.adityabirla.com,"satishrakesh.kumar@abfrl.adityabirla.com  ",Ajay.Verma@abfrl.adityabirla.com,sr9000271@abfrl.adityabirla.com,nataraj.hb@abfrl.adityabirla.com,ravi.gupta@abfrl.adityabirla.com
2650,3157,9000272,9796,39796,,"ALLEN SOLLY",,"TRADE FOFO",Trade,"AS MEN DIBRUGARH",2021-04-10,,,"RANGGHAR PLAZA",DIBRUGARH,Assam," Allen Solly Junior, M/S Prachi Traders, Rangghar Plaza, Ground Floor, shop no- A3, HS Road, Dibrugarh, Assam, Pin no- 786001.",786001,"RANGGHAR PLAZA",,EAST,Purnima, ,NO,jitender.kumar@abfrl.adityabirla.com,abhinav.khurana@abfrl.adityabirla.com,jyotsna.pandey@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr9000272@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
1351,3158,9000274,9798,19798,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,KOTHAMANGALAM,2021-01-20,,,ERNAKULAM,ERNAKUALM,KERALA,"GF, KMC.XIX/8,9&11, VARKEY'S PLAZA, KOTHAMANGALAM, ERNAKULAM, KERALA, 686673",686673,ERNAKULAM,,SOUTH,"AJAY SHAJI",9072041214,NO,sunil.ks@abfrl.adityabirla.com,rajesh.kumarkr@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr9000274<mg.kmgmlp9798@abfrl.adityabirla.com>,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1357,3159,9000275,9799,19799,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,"ABC BUILDING . KONDOTTY",2021-02-27,,,KONDOTTY,MALAPPURAM,KERALA,"GROUND FLOOR, DOOR NO.5/260 A,B, ABC TOWER,PANDIKKAD P O, KONDOTTY, Malappuram, Kerala, 673638",673638,KONDOTTY,,SOUTH,Umar,9895518345,NO,anoop.s2@abfrl.adityabirla.com,rajesh.kumarkr@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr9000275<sr9000275@abfrl.adityabirla.com>,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
890,3160,9000276,9800,69800,,"PE BLUE",,"TRADE FOFO",Trade,BERHAMPUR,2021-04-08,,,BERHAMPORE,BERHAMPUR,Odisha,"Plot no-844, Survey No-19/2,Janana Hospital Road,Berhampur, District – Ganjam, Odisha -760001",760001,BERHAMPORE,,EAST,Gopal,7381616162,NO,sambit.bastia@abfrl.adityabirla.com,namrata.biswas@abfrl.adityabirla.com,"satishrakesh.kumar@abfrl.adityabirla.com  ",avijit.mukherjee@abfrl.adityabirla.com,sr9000276@abfrl.adityabirla.com,nataraj.hb@abfrl.adityabirla.com,ravi.gupta@abfrl.adityabirla.com
886,3161,9000277,9801,69801,,"PE BLUE",,"TRADE FOFO",Trade,AMRAVATI,2021-01-28,Closed,2024-05-22,AMRAVATI,AMRAVATI,Maharashtra,"SHOP NO 17 AND 18, UPPER GROUND FLOOR, EMPIRE MALL, OPP SAMARTH HIGH SCHOOL, BADNERA ROAD, AMRAVARI Maharashtra, 444601",444601,AMRAVATI,,West,Rajat,9890982022,NO,vinod.kumar1@abfrl.adityabirla.com,ajit.rajmani@abfrl.adityabirla.com,"satishrakesh.kumar@abfrl.adityabirla.com  ",atul.gupta@abfrl.adityabirla.com,mg.amrpe9801-ro@abfrl.adityabirla.com,nataraj.hb@abfrl.adityabirla.com,ravi.gupta@abfrl.adityabirla.com
1358,3162,9000278,9802,19802,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,"LY ROURKELA, FORUM GALLERIA",2021-02-14,,,"ROURKELA LY",RAURKELA,Odisha,"Forum Galleria Mall, Unit-24/25,Civil Township,Panposh Road,Rourkela-769004",769004,"ROURKELA LY",,EAST,"Sadan Haldar",7377163236,NO,Pradipta.Thripathi@abfrl.adityabirla.com,saurav.narjinary@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr9000278<mg.rokla9802@abfrl.adityabirla.com>,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
888,3163,9000280,9804,69804,,"PE BLUE",,"TRADE FOFO",Trade,"RAH FASHION- PATNA",2021-02-20,,,"KANKARBAGH MAIN ROAD",PATNA,Bihar,"Peter England Showroom,Madhu kunj, Opposite Bikaner Sweets, Kankarbag Main Road, Patna",800020,"KANKARBAGH MAIN ROAD",,EAST,"Manoranjan Kumar",8804509764,NO,"Gaurav Singh <gaurav.singh@abfrl.adityabirla.com>",namrata.biswas@abfrl.adityabirla.com,"satishrakesh.kumar@abfrl.adityabirla.com  ",avijit.mukherjee@abfrl.adityabirla.com,mg.69804br@abfrl.adityabirla.com,nataraj.hb@abfrl.adityabirla.com,ravi.gupta@abfrl.adityabirla.com
2630,3164,9000281,9805,39805,,"ALLEN SOLLY",,"TRADE FOFO",Trade,"AS MEN TALCHER",2021-02-15,,,"SHARMA CHHAK",TALCHER,Odisha,"Allen Solly, Sharma Chhak, Talcher - 759100",759100,"SHARMA CHHAK",,EAST,"Kalucharan Sahu",9777243636,NO,pragya.kandpal@abfrl.adityabirla.com,abhinav.khurana@abfrl.adityabirla.com,jyotsna.pandey@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,mg.tlchr9805@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
2640,3165,9000282,9806,39806,,"ALLEN SOLLY",,"TRADE FOFO",Trade,"AS MEN ROURKELA",2021-02-20,,,"FORUM GALLERIA",RAURKELA,Odisha,"Allen Solly, Forum Galleria, Ground Floor, 7/8, Civil Township, Panposh, Rourkela - 769004",769004,"FORUM GALLERIA",,EAST,"Karan Kundraa", ,NO,pragya.kandpal@abfrl.adityabirla.com,abhinav.khurana@abfrl.adityabirla.com,jyotsna.pandey@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,mg.rokla9806@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
1369,3166,9000285,9809,19809,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,THIRUVANANTHAPURAM,2021-03-05,,,KOWDIAR,THIRUVANANTHAPURAM,KERALA,"TC 25/3942 1 , 25/3942 2, OPP. STYLE PLUS, KESTON,ROAD, DEVASWOM BOARD JUNCTION,Thiruvananthapuram, Kerala, 695003",695003,KOWDIAR,,SOUTH,"Shahar Thaha",7736337027,NO,sunil.ks@abfrl.adityabirla.com,rajesh.kumarkr@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,mg.kowdiarlp9809@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
2973,3167,9000290,9810,19810,,"LOUIS PHILIPPE",,"Trade FOFO",Trade,NULL,2021-01-27,Closed,2024-02-29,AMBIKAPUR,AMBIKAPUR,Chhattisgarh,"PLOT NO.2822/4859/11,NEAR AGRASEN CHOWK CITY-AMBIKAPUR ,KHARSIA ROAD,District-SARGUJA State Chhattisgarh-497001",497001,AMBIKAPUR,,WEST,"Vishal Dubey",9713654562,NO,mayur.purohit@abfrl.adityabirla.com,mayur.purohit@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,"sr9000286 <mg.ambklp9810-ro@abfrl.adityabirla.com>",preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1361,3168,9000287,9811,19811,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,PUDUCHERRY,2021-02-03,,,PUDUCHERRY,PONDICHERRY,Pondicherry,"FIRST FLOOR NO.7  SHOP NO. 20 PROVIDENCE  MALL, VENKATA  SUBHA REDDIAR SALAI, PUDUCHERRY 605001",605001,PUDUCHERRY,,SOUTH,Jabbar,9003968770,NO,ambrish.yadav@abfrl.adityabirla.com,rajesh.kumarkr@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr9000287<mg.lppondy9811@abfrl.adityabirla.com>,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1359,3169,9000288,9812,19812,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,"BY PASS ROAD, MADURAI",2021-02-22,,,"BY PASS ROAD, MADURAI",MADURAI,"Tamil Nadu","NAVAVEL TOWER, No.87A,BYPASS ROAD, S.S.COLONY, MADURAI 625 010",625010,"BY PASS ROAD, MADURAI",,SOUTH,"Jacob Jayaseelan",9994550264,YES,ambrish.yadav@abfrl.adityabirla.com,rajesh.kumarkr@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr9000288<mg.lpmadurai9812@abfrl.adityabirla.com>,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1374,3170,9000289,9813,19813,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,DUMKA,2021-04-20,,,DUMKA,DUMKA,Jharkhand,"SONA HOTEL CAMPUS,GROUND FLOOR,PLOT NO 1644,HOLDING NO-1548,THANA ROAD,DUMKA-814101",814101,DUMKA,,EAST,"Shankar Shaw",7739190635,NO,sushruta.dey@abfrl.adityabirla.com,saurav.narjinary@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,mg.dumka9813@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
620,3171,9000290,9814,29814,,"VAN HEUSEN",,"TRADE FOFO",Trade,"VH MAINLINE VH DUMKA",2021-04-14,,,"VH DUMKA",DUMKA,Jharkhand,"Ground Floor No - 1644, Sona Hotel Campus, Holding No- 1548, Thana Road, Dumka, Jharkhand, 814101",814101,"VH DUMKA",,EAST,"Rohit Dey",6299725166,NO,utsav.misra@abfrl.adityabirla.com,kiran.dhole@abfrl.adityabirla.com,shrey.talwar@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,mg.dumka9814@abfrl.adityabirla.com,balasundaram.v@abfrl.adityabirla.com,aalok.sanghvi@abfrl.adityabirla.com
2703,3172,9000291,9815,39815,,"ALLEN SOLLY",,"TRADE FOFO",Trade,"AS MEN+KID INDORE",2021-08-19,,,SUDHAMANAGAR,INDORE,"Madhya Pradesh","ALLEN SOLLY STORE, 244,USHA NAGAGR EXTENSION, INDORE-452009",452009,SUDHAMANAGAR,,West,Nilesh, ,NO,amit.mitra@abfrl.adityabirla.com,amit.chaudhary@abfrl.adityabirla.com,jyotsna.pandey@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,sr9000291@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
1430,3173,9000292,9816,19816,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,"SUDAMANAGAR INDORE",2021-08-21,,,INDORE,INDORE,"Madhya Pradesh","244,USHA NAGAR EXTENSION INDORE-452009",452009,INDORE,,West,"Bhupendra Thakuria",6266047266,NO,pravesh.sharma@abfrl.adityabirla.com,mayur.purohit@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,sr9000292@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
366,3174,9000293,9817,29817,,"VAN HEUSEN",,"TRADE FOFO",Trade,"VH MAINLINE ANGUL",2022-02-11,,,ANGUL,ANGUL,Odisha,"MISS FASHION, SHANKAR CINEMA ROAD, GANDHI MARG , ANGUL-759122",759122,ANGUL,,EAST,"Santosh Sahoo",8984661449,NO,utsav.misra@abfrl.adityabirla.com,kiran.dhole@abfrl.adityabirla.com,shrey.talwar@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,mg.angvh9817-ro@abfrl.adityabirla.com,balasundaram.v@abfrl.adityabirla.com,aalok.sanghvi@abfrl.adityabirla.com
614,3175,9000294,9818,29818,,"VAN HEUSEN",,"TRADE FOFO",Trade,"VH MAINLINE RAICHUR",2021-03-16,,,"MG ROAD",RAICHUR,Karnataka,"Shop No 2, Municipal No, 11-2-60, M G Road, Loharwadi Raichur 584101",584101,"MG ROAD",,SOUTH,"Vijay Bohra",7406073436,NO,giridharan.selvaraj@abfrl.adityabirla.com,sudeepkumar.shaw@abfrl.adityabirla.com,shrey.talwar@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,mg.raichur9818@abfrl.adityabirla.com,balasundaram.v@abfrl.adityabirla.com,aalok.sanghvi@abfrl.adityabirla.com
1366,3176,9000295,9819,19819,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,"SIGMA ENCLAVE . KALPETTA",2021-03-11,,,KALPETTA,KALPETTA,KERALA,"SIGMA ENCLAVES, CIVIL STATION JUNC., OPP. CIVIL STATION, KALPETTA 623122",673014,KALPETTA,,SOUTH,Shibin,9895954287,NO,anoop.s2@abfrl.adityabirla.com,rajesh.kumarkr@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr9000295<sr9000295@abfrl.adityabirla.com>,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
615,3177,9000296,9820,29820,,"VAN HEUSEN",,"TRADE FOFO",Trade,"VH MAINLINE ONGOLE",2021-03-05,,,ONGOLE,ONGOLE,"Andhra Pradesh","Groudn Floor 3rd line Bhagya Nagar Ongole -523001",523001,ONGOLE,,EAST,"HANUMA REDDY",8680027840,NO,surabhi.k@abfrl.adityabirla.com,sudeepkumar.shaw@abfrl.adityabirla.com,shrey.talwar@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,mg.vhongole9820@abfrl.adityabirla.com,balasundaram.v@abfrl.adityabirla.com,aalok.sanghvi@abfrl.adityabirla.com
2773,3178,9000297,9821,39821,,"ALLEN SOLLY",,"TRADE FOFO",Trade,"AS M+W IMPHAL",2021-09-23,,,IMPHAL,IMPHAL,Manipur," Allen Solly, Thangmeiband Watham Leirak Machin, Near Assembly, Imphal West 795001",795001,IMPHAL,,EAST,Nutan,8256987414,NO,jitender.kumar@abfrl.adityabirla.com,abhinav.khurana@abfrl.adityabirla.com,jyotsna.pandey@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr9000297@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
749,3179,9000298,9822,29822,,"VAN HEUSEN",,"TRADE FOFO",Trade,"VH MAINLINE IMPHAL",2021-09-16,,,IMPHAL,IMPHAL,Manipur," Shop No-02, GROUND FLOOR, Thangmeiband Watham Leirak Machine, Near Assembly, Imphal West,Manipur-795001",795001,IMPHAL,,EAST,Gaiphun,8415920277,NO,sabir.hassan@abfrl.adityabirla.com,kiran.dhole@abfrl.adityabirla.com,shrey.talwar@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,mg.impvh9822-ro@abfrl.adityabirla.com,balasundaram.v@abfrl.adityabirla.com,aalok.sanghvi@abfrl.adityabirla.com
889,3180,9000299,9823,69823,,"PE BLUE",,"TRADE FOFO",Trade,"BHAKTI- PUNE",2021-03-27,,,PUNE,PUNE,Maharashtra,"Sharstri Chwok, Rajyog Building, Bhosari Alandi Rd,Bhosari, Pune, Maharashtra 411039",411039,PUNE,,West,"Sagar Kathore",8007907005,NO,yogesh.prabhakar@abfrl.adityabirla.com,ajit.rajmani@abfrl.adityabirla.com,"satishrakesh.kumar@abfrl.adityabirla.com  ",atul.gupta@abfrl.adityabirla.com,mg.punpe9823-ro@abfrl.adityabirla.com,nataraj.hb@abfrl.adityabirla.com,ravi.gupta@abfrl.adityabirla.com
2974,3181,9000300,9824,69824,,"PE BLUE",,"TRADE FOFO",Trade,DFABS,2021-03-31,Closed,2024-03-10,TIRUPPUR,TIRUPUR,"Tamil Nadu","Peter England, Shop no.3, 417/2, Kamarajar Road, Tiruppur- 641604",641604,TIRUPPUR,,SOUTH,Samsudeen,805699115,NO,dhananjayan@abfrl.adityabirla.com,jayakumar.a@abfrl.adityabirla.com,"satishrakesh.kumar@abfrl.adityabirla.com  ",yogeshwari.sundar@abfrl.adityabirla.com,mg.tirpe9824-ro@abfrl.adityabirla.com,chetan.kj@abfrl.adityabirla.com,ravi.gupta@abfrl.adityabirla.com
1367,3182,9000301,9825,19825,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,"MAGNETO MALL . BILASPUR",2021-03-20,,,MAGNETO,BILASPUR,Chhattisgarh,"LOUIS PHILLIPE STORE RAMA MAGNETO THE MALL SHOP NO.F-21-23 SHRIKANT VERMA MARG , BILASPUR- 495001(C.G)   ",495001,MAGNETO,,West,"Avinash Kumar",6265441330,NO,pravesh.sharma@abfrl.adityabirla.com,mayur.purohit@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,sr9000301@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1365,3183,9000302,9826,19826,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,"CITY CENTER MALL RAIPUR",2021-03-16,,,"PANDRI RAIPUR",RAIPUR,Chhattisgarh," LOUIS PHILLIPE STORE GF-27, CHHATTISGARH CITY CENTER MALL PANDRI, RAIPUR- 492001(C.G) ",492001,"PANDRI RAIPUR",,West,"Raju banjare",7000109288,NO,pravesh.sharma@abfrl.adityabirla.com,mayur.purohit@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,sr9000302@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
618,3184,9000303,9827,29827,,"VAN HEUSEN",,"TRADE FOFO",Trade,"VH MAINLINE CITY CENTRE MALL R",2021-03-25,,,"CITY CENTRE MALL",RAIPUR,Chhattisgarh,"SHOP NO.25, GROUND FLOOR,CITY CENTRE MALL,PANDARI, RAIPUR-492001",492001,"CITY CENTRE MALL",,West,"Jitendra Patel",9617784968,NO,deshraj.1@abfrl.adityabirla.com,kiran.dhole@abfrl.adityabirla.com,shrey.talwar@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,mg.raipurvh9827-ro@abfrl.adityabirla.com,balasundaram.v@abfrl.adityabirla.com,aalok.sanghvi@abfrl.adityabirla.com
1364,3185,9000304,9828,19828,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,SIVAKASI,2021-03-24,,,SIVAKASI,SIVAKASI,"Tamil Nadu","No.76/4,Gandhi Road,Sivakasi-626123,Tamil Nadu",626123,SIVAKASI,,SOUTH,"Bala Murugan",8940952611,NO,ambrish.yadav@abfrl.adityabirla.com,rajesh.kumarkr@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr9000304<mg.sivalp9828@abfrl.adityabirla.com>,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
2644,3186,9000306,9830,39830,,"ALLEN SOLLY",,"TRADE FOFO",Trade,"AS MEN CITY CENTRE MALL",2021-03-24,,,"CITY CENTRE MALL",RAIPUR,Chhattisgarh," ALLEN SOLLY STORE GF – 26, CHHATTISGARH CITY CENTRE MALL PANDRI  RAIPUR -492001",492001,"CITY CENTRE MALL",,West,RAJ, ,NO,amit.mitra@abfrl.adityabirla.com,amit.chaudhary@abfrl.adityabirla.com,jyotsna.pandey@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,mg.raipuras9830-ro@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
1378,3187,9000310,9834,19834,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,KOTA,2021-04-01,,,"CITY MALL",KOTA,RAJASTHAN,"Marda Estates Pvt Ltd,G7, Ground Floor,City Mall,Kota-324005",324005,"CITY MALL",,NORTH,Akshay,8696258229,NO,suresh.singh@abfrl.adityabirla.com,manish.sharma@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,mg.kotalp9834@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
2975,3188,9000310,9835,69835,,"PE BLUE",,"TRADE FOFO",Trade,NULL,2021-08-27,Converted,2024-02-14,ANGAMALY,ANGAMALY,KERALA,"NATIONAL HIGHWAY ROAD, NEXT TO ICICI BANK, No. XXV/100, STAR TOWER, OPP. BATA SHOW ROOM, Angamaly, 683572",683572,ANGAMALY,,SOUTH,Vishnu,6282699692,NO,blasil.pd@abfrl.adityabirla.com,smita.khanna@abfrl.adityabirla.com,"satishrakesh.kumar@abfrl.adityabirla.com  ",Vcancy,mg.angpe9835-ro@abfrl.adityabirla.com,chetan.kj@abfrl.adityabirla.com,ravi.gupta@abfrl.adityabirla.com
1381,3189,9000313,9837,19837,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,"BODAKDEV, AHMEDABAD",2021-06-27,,,BODAKDEV,AHMEDABAD,Gujarat,"SHOP NO: 2, ALPHA CENTER QUART OPP ARMIEBA, SINDHU BHAWAN ROAD, BODAKDEV , AHMEDABAD-380054",380054,BODAKDEV,,West,"Pradip Solanki",7096306848,NO,bharat.gouri@abfrl.adityabirla.com,mayur.purohit@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,sr9000313@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1375,3190,9000315,9839,19839,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,GULBARGA,2021-04-19,,,"Super Market Road",GULBARGA,Karnataka,"Residential address - Mr. Ambikeshwar Sutrave, S/O Tukaramrao Sutrave # 29, Super Market Road, Neara Kamat Hotel, Gulbarga - 585101 M - 9448732188",585101,"Super Market Road",,SOUTH,"Shiv Kumar Patil",9902587454,NO,bsridhar.reddy@abfrl.adityabirla.com,shivam.aneja@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr9000315@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
891,3191,9000316,9840,69840,,"PE BLUE",,"TRADE FOFO",Trade,"RAH FASHION- BUXAR",2021-04-10,,,"PP ROAD",BUXAR,Bihar,"Peter England Showroom, PP Road (Near Axis Bank),Buxar",802101,"PP ROAD",,EAST,"Mrigendra Kumar",7084884040,NO,"Gaurav Singh <gaurav.singh@abfrl.adityabirla.com>",namrata.biswas@abfrl.adityabirla.com,"satishrakesh.kumar@abfrl.adityabirla.com  ",avijit.mukherjee@abfrl.adityabirla.com,sr9000316@abfrl.adityabirla.com,nataraj.hb@abfrl.adityabirla.com,ravi.gupta@abfrl.adityabirla.com
1404,3192,9000317,9841,19841,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,VAPI,2021-07-03,,,VAPI,VAPI,Gujarat,"N.H.NO: 8, COMM PLOT NO: C7/67/P, KOPARLI ROAD GIDC VAPI-396195",396195,VAPI,,West,"Akshay wadikar",7385864879,NO,bharat.gouri@abfrl.adityabirla.com,mayur.purohit@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,sr9000317@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
938,3193,9000319,9843,69843,,"PE BLUE",,"TRADE FOFO",Trade,CHIPLUN,2022-04-08,,,"CHIPLUN ","CHIPLUN ",Maharashtra,"PRABHAT ROAD, MARKANDI,U, 834, PURVA PUNYAI,CHIPLUN",415605,"CHIPLUN ",,West,Prashanth,9890507451,NO,sumesh.satyam@abfrl.adityabirla.com,ajit.rajmani@abfrl.adityabirla.com,"satishrakesh.kumar@abfrl.adityabirla.com  ",atul.gupta@abfrl.adityabirla.com,mg.chipe9843-ro@abfrl.adityabirla.com,nataraj.hb@abfrl.adityabirla.com,ravi.gupta@abfrl.adityabirla.com
2976,3194,9000320,9844,19844,,"LOUIS PHILIPPE",,"Trade FOFO",Trade,NULL,2021-06-19,Closed,2024-02-28,HAISAR,HISAR,Haryana,"M/S URBAN RETAIL, SCF-79 URBAN ESTATE-2 DELHI ROAD HISAR HARYANA-125001",125001,HAISAR,,NORTH,Sumit,7015474038,NO,dharam.yogesh@abfrl.adityabirla.com,manish.sharma@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,mg.hailp9844-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
